id,actorid_id,movieid_id
39611,nm0088127,tt1935902
39612,nm2915105,tt1935902
39613,nm0790057,tt1935902
39630,nm1601643,tt1996264
39631,nm2312345,tt1996264
39632,nm0310966,tt1996264
39633,nm0519043,tt1996264
39634,nm0541849,tt1996264
39635,nm0429069,tt1405365
39636,nm1676221,tt1405365
39637,nm0310966,tt1405365
39638,nm0647638,tt1405365
39639,nm1097364,tt1405365
39651,nm1818216,tt1832382
39652,nm0368689,tt1832382
39653,nm4299147,tt1832382
39654,nm1486911,tt1832382
39678,nm3507289,tt3569356
39679,nm0473873,tt3569356
39680,nm2741657,tt3569356
39681,nm5927737,tt3569356
39682,nm0388473,tt1278340
39683,nm2552337,tt1278340
39684,nm2297067,tt1278340
39685,nm1284656,tt1278340
39700,nm2201555,tt1862079
39701,nm0707476,tt1862079
39702,nm2159926,tt1862079
39706,nm0556453,tt1788391
39707,nm1769728,tt1788391
39708,nm4207396,tt1788391
39709,nm0806968,tt1788391
39710,nm2599617,tt1788391
39711,nm0668139,tt1594562
39712,nm0372366,tt1594562
39713,nm0058772,tt1594562
39714,nm3638077,tt1594562
39715,nm0000534,tt1594562
39752,nm0009252,tt2187884
39753,nm1026212,tt2187884
39754,nm5088925,tt2187884
39755,nm3524805,tt1510934
39756,nm0193485,tt1510934
39796,nm0131647,tt1129423
39797,nm2814621,tt1129423
39798,nm2848533,tt1129423
39848,nm1312575,tt2265398
39849,nm2159926,tt2265398
39850,nm0447695,tt2265398
39851,nm0515296,tt2265398
39852,nm1488800,tt2265398
39853,nm0910476,tt1606829
39854,nm0827668,tt1606829
39855,nm0719001,tt1606829
39856,nm3998173,tt1606829
39860,nm0818880,tt1612774
39861,nm0687443,tt1612774
39862,nm0369567,tt1612774
39863,nm0581953,tt1612774
39864,nm1443303,tt1612774
39874,nm1058940,tt1470827
39875,nm2016345,tt1470827
39876,nm0420121,tt1470827
39877,nm6622122,tt1470827
39883,nm1939016,tt1865346
39884,nm1054247,tt1865346
39885,nm1568512,tt1865346
39886,nm2172460,tt1865346
39887,nm2014390,tt1865346
39894,nm0266824,tt1937264
39895,nm3528539,tt1937264
39896,nm0175916,tt1937264
39897,nm0931404,tt1937264
39898,nm2546012,tt1937264
39943,nm0086301,tt2359024
39944,nm2418861,tt2359024
39945,nm2209370,tt1179904
39946,nm2913790,tt1179904
39947,nm2032098,tt1179904
39978,nm0000139,tt1033643
39979,nm0005110,tt1033643
39980,nm1117791,tt1033643
39981,nm1128572,tt1033643
39982,nm0837177,tt1033643
40005,nm2482391,tt2103217
40006,nm0024683,tt2103217
40007,nm1760388,tt2103217
40008,nm3489732,tt2103217
40009,nm0049313,tt2103217
40034,nm1176651,tt1379182
40035,nm0885091,tt1379182
40036,nm1465326,tt1379182
40037,nm3217334,tt1379182
40038,nm2290708,tt1379182
40054,nm0931329,tt1152850
40055,nm3086405,tt1152850
40056,nm0000480,tt1314190
40057,nm0002062,tt1314190
40058,nm0004908,tt1314190
40059,nm3192586,tt1314190
40084,nm0180984,tt1568341
40085,nm0000960,tt1568341
40086,nm0000947,tt1568341
40087,nm0280559,tt1568341
40088,nm1262166,tt1568341
40089,nm0235652,tt1971352
40090,nm0785854,tt1971352
40091,nm2439111,tt1971352
40092,nm0372366,tt1971352
40093,nm3464684,tt1971352
40128,nm0947338,tt1758692
40129,nm0428065,tt1758692
40130,nm2225369,tt1758692
40131,nm3404934,tt1758692
40132,nm0005094,tt1758692
40137,nm0517820,tt2292959
40138,nm1776976,tt2292959
40139,nm1289173,tt2292959
40140,nm1107178,tt2292959
40141,nm2994410,tt2292959
40152,nm3065862,tt1258197
40153,nm2110418,tt1258197
40154,nm1812523,tt1258197
40155,nm1125878,tt1258197
40156,nm1030244,tt1258197
40157,nm2025993,tt1071804
40158,nm2727304,tt1071804
40159,nm1871320,tt1071804
40160,nm2694584,tt2363439
40161,nm2252967,tt2363439
40162,nm0781913,tt2363439
40169,nm0362766,tt1172570
40170,nm1433549,tt1172570
40171,nm1568589,tt1172570
40172,nm3032715,tt1172570
40173,nm5097762,tt1781784
40174,nm5065270,tt1781784
40175,nm5065260,tt1781784
40193,nm1538675,tt1211890
40194,nm1165044,tt1211890
40195,nm1731401,tt1211890
40196,nm0005130,tt1211890
40197,nm0005501,tt1211890
40198,nm0294984,tt1517177
40199,nm0771923,tt1517177
40200,nm0834479,tt1517177
40201,nm0935190,tt1517177
40233,nm3665787,tt1714210
40234,nm2773325,tt1714210
40235,nm0544611,tt1549572
40236,nm1779870,tt1549572
40237,nm3211972,tt1549572
40248,nm3734401,tt1333668
40249,nm0334880,tt1333668
40266,nm1706832,tt1748207
40267,nm1656122,tt1748207
40268,nm1779870,tt1748207
40269,nm0834794,tt1748207
40270,nm0243233,tt1742336
40271,nm1898126,tt1742336
40272,nm1289434,tt1742336
40299,nm0372366,tt2389182
40300,nm0668139,tt2389182
40301,nm0256121,tt2389182
40302,nm0462712,tt2389182
40303,nm0298168,tt2389182
40304,nm4924938,tt1942884
40325,nm0447695,tt2955096
40326,nm0001491,tt2955096
40327,nm0916406,tt2955096
40328,nm2501633,tt2955096
40329,nm1846132,tt2955096
40335,nm1493163,tt1874789
40336,nm0523061,tt1874789
40337,nm0444223,tt1874789
40338,nm3046419,tt1874789
40339,nm0246686,tt1874789
40340,nm3422130,tt1610996
40341,nm1352905,tt1610996
40342,nm1844838,tt1610996
40343,nm1653291,tt1610996
40344,nm2284726,tt1610996
40349,nm4798740,tt2334896
40350,nm2501633,tt1570989
40351,nm2419914,tt1570989
40352,nm2420346,tt1570989
40353,nm0923266,tt1570989
40360,nm4154798,tt2910814
40361,nm4972453,tt2910814
40362,nm3354041,tt2910814
40363,nm1443385,tt2910814
40364,nm1435269,tt1798291
40365,nm2009006,tt1798291
40381,nm1443740,tt1294161
40382,nm0719321,tt1294161
40387,nm0384628,tt1489167
40388,nm2703386,tt1489167
40389,nm0769442,tt1489167
40398,nm0281956,tt1337057
40399,nm1036050,tt1337057
40400,nm0001595,tt1337057
40401,nm0001242,tt1337057
40402,nm0007155,tt1337057
40412,nm1830380,tt1247644
40413,nm0918078,tt1247644
40414,nm0925033,tt1247644
40415,nm0551908,tt1247644
40416,nm0295334,tt1247644
40438,nm0122653,tt1880418
40439,nm2628935,tt1880418
40440,nm0226210,tt1880418
40441,nm2624186,tt1880418
40442,nm2273330,tt1880418
40453,nm0312822,tt2070597
40454,nm2024644,tt2070597
40455,nm2734006,tt2070597
